id,age,race,gender,grade90,income96,partner,height,weight,famsize,genhealth,illegalact,charged,jobsnum90,afqt89,typejob90,jobtrain90,income96gt17
4272,21,"GERMAN","Male","6TH YR COL",3.5,"No",510,160,1,"Excellent",0,0,21,97,"pro","No","1"
4273,21,"BLACK","Female","4TH YR COL",4,"Yes",507,107,5,"Excellent",1,0,4,63,"pro","No","1"
4274,18,"BLACK","Male","12TH GRADE",4,"No",600,187,4,"Very Good",3,0,5,49,"manuf","No","1"
4275,16,"BLACK","Female","3RD YR COL",1.4,"No",505,120,4,"Fair",0,0,10,21,"transp","Yes","0"
4276,14,"OTHER-HISPANIC","Male","4TH YR COL",5.2,"No",508,175,6,"Good",1,0,14,30,"manuf","No","1"
4277,21,"OTHER-SPANISH","Male","4TH YR COL",3.25,"No",509,160,6,"Very Good",0,0,8,23,"construction","No","1"
4278,18,"BLACK","Female","11TH GRADE",1.44,"No",503,140,2,"Fair",0,0,5,2,"pro","No","0"
4279,15,"PUERTORICAN","Male","8TH GRADE",0,"No",501,130,6,"Fair",0,0,5,10,"construction","No","0"
4280,14,"BLACK","Male","12TH GRADE",0.8,"No",604,150,9,"Very Good",0,0,13,11,"retail","No","0"
4281,16,"BLACK","Male","2ND YR COL",0.8,"No",510,163,6,"Very Good",0,0,8,30,"retail","No","0"
4282,19,"BLACK","Female","12TH GRADE",0.1299,"No",505,140,6,"Very Good",0,0,9,16,"pro","No","0"
4283,22,"BLACK","Female","3RD YR COL",3,"Yes",508,155,1,"Very Good",0,0,8,41,"transp","No","1"
4284,19,"MEXICAN-AMERICAN","Male","11TH GRADE",1.9,"No",508,190,7,"Good",0,0,11,10,"pro","No","1"
4285,15,"MEXICAN-AMERICAN","Male","12TH GRADE",1.79,"No",506,210,7,"Very Good",0,0,12,8,"pro","Yes","1"
4286,21,"GERMAN","Female","12TH GRADE",1.3,"No",506,120,1,"Excellent",0,0,3,22,"retail","Yes","0"
4287,18,"BLACK","Female","3RD YR COL",4,"No",510,153,4,"Good",0,0,4,53,"pub","Yes","1"
4288,20,"BLACK","Female","12TH GRADE",0.33,"No",500,110,4,"Good",0,0,2,25,"manuf","No","0"
4289,15,"BLACK","Male","2ND YR COL",4.1,"No",601,175,4,"Good",0,0,7,36,"transp","Yes","1"
4290,21,"BLACK","Female","12TH GRADE",0,"No",505,130,6,"Very Good",0,0,4,18,"retail","No","0"
4291,19,"BLACK","Female","3RD YR COL",0.96,"No",410,109,5,"Good",4,1,9,8,"pro","No","0"
4292,14,"BLACK","Female","1ST YR COL",0,"Yes",504,125,5,"Fair",0,0,7,4,"retail","No","0"
4293,16,"PUERTORICAN","Male","9TH GRADE",0.5867,"No",509,158,8,"Good",1,1,5,1,"manuf","No","0"
4294,19,"CUBAN","Male","12TH GRADE",3,"No",505,150,5,"Fair",0,1,12,32,"busi","No","1"
4295,16,"CUBAN","Female","12TH GRADE",0.3,"No",411,140,5,"Good",0,0,8,24,"fin","Yes","0"
4296,16,"BLACK","Female","10TH GRADE",0.7,"No",502,200,7,"Fair",0,0,3,9,"construction","No","0"
4297,21,"BLACK","Female","4TH YR COL",2.6,"No",504,130,5,"Very Good",0,0,5,72,"fin","Yes","1"
4298,17,"MEXICAN","Male","9TH GRADE",3.2,"No",509,180,6,"Good",0,1,5,17,"wholesale","No","1"
4299,14,"IRISH","Male","10TH GRADE",4,"No",509,290,6,"Good",0,1,4,13,"wholesale","Yes","1"
4300,20,"BLACK","Male","11TH GRADE",1.8,"Yes",600,160,4,"Very Good",0,0,4,18,"wholesale","No","1"
4301,18,"BLACK","Male","11TH GRADE",0,"No",602,150,4,"Excellent",0,0,5,15,"busi","Yes","0"
4302,20,"BLACK","Female","2ND YR COL",1.8,"No",506,190,4,"Very Good",0,0,7,18,"busi","No","1"
4303,20,"BLACK","Male","12TH GRADE",0,"No",511,250,4,"Fair",0,0,4,29,"transp","No","0"
4304,20,"BLACK","Female","2ND YR COL",2.2,"No",411,120,8,"Fair",0,0,3,15,"fin","No","1"
4305,16,"BLACK","Female","12TH GRADE",0,"No",500,135,8,"Fair",2,0,3,2,"retail","No","0"
4306,15,"BLACK","Female","2ND YR COL",3.12,"No",500,112,8,"Good",1,0,9,23,"fin","No","1"
4307,21,"BLACK","Male","12TH GRADE",1,"No",509,190,4,"Fair",0,0,11,9,"retail","Yes","0"
4308,15,"BLACK","Male","1ST YR COL",1.2,"No",511,140,6,"Very Good",0,0,10,15,"personal","No","0"
4309,20,"BLACK","Male","12TH GRADE",4.5,"Yes",601,185,4,"Excellent",0,0,13,30,"retail","No","1"
4310,15,"BLACK","Male","4TH YR COL",2.5,"No",507,170,3,"Good",0,0,6,49,"pro","No","1"
4311,15,"BLACK","Male","10TH GRADE",1.4,"No",506,147,3,"Very Good",0,1,9,11,"retail","Yes","0"
4312,19,"MEXICAN","Female","12TH GRADE",2.6,"No",502,122,5,"Very Good",0,0,5,26,"wholesale","No","1"
4313,15,"MEXICAN-AMERICAN","Female","1ST YR COL",2.2,"No",504,139,6,"Good",0,0,4,73,"fin","No","1"
4314,17,"CHICANO","Female","12TH GRADE",1.9,"No",509,117,6,"Very Good",0,0,7,44,"pro","No","1"
4315,16,"MEXICAN-AMERICAN","Female","12TH GRADE",2.3,"No",508,135,6,"Very Good",0,0,4,30,"pro","No","1"
4316,14,"MEXICAN-AMERICAN","Male","4TH YR COL",3,"No",602,215,6,"Very Good",0,0,10,42,"pro","Yes","1"
4317,19,"BLACK","Female","2ND YR COL",0.06,"No",507,149,2,"Very Good",0,0,23,77,"wholesale","No","0"
4318,22,"BLACK","Male","11TH GRADE",0.38,"No",511,160,4,"Excellent",0,0,9,5,"construction","No","0"
4319,21,"FRENCH","Female","1ST YR COL",1.8223,"No",503,143,1,"Good",0,0,13,45,"fin","Yes","1"
4320,21,"ITALIAN","Male","12TH GRADE",2.2,"Yes",508,150,3,"Very Good",0,0,15,84,"construction","No","1"
4321,19,"NATIVE-AMERICAN","Male","12TH GRADE",3.8,"No",600,230,1,"Very Good",0,0,10,58,"transp","No","1"
4322,19,"GERMAN","Female","12TH GRADE",0.54,"No",410,90,1,"Poor",2,1,12,47,"busi","No","0"
4323,17,"FRENCH","Male","11TH GRADE",1.7,"No",505,148,3,"Fair",0,0,17,1,"manuf","No","0"
4324,18,"BLACK","Female","2ND YR COL",2.3,"No",509,146,5,"Good",0,0,3,50,"fin","Yes","1"
4325,14,"BLACK","Female","2ND YR COL",1.3,"No",510,147,5,"Very Good",0,0,6,64,"fin","Yes","0"
4326,15,"BLACK","Male","12TH GRADE",2.5,"No",602,195,4,"Good",0,0,4,71,"pub","Yes","1"
4327,17,"PUERTORICAN","Male","2ND YR COL",1.3,"No",511,220,6,"Very Good",0,0,9,7,"pub","No","0"
4328,17,"BLACK","Female","2ND YR COL",2.8,"No",508,140,4,"Excellent",0,0,9,40,"pub","No","1"
4329,19,"ENGLISH","Female","12TH GRADE",2.1,"No",508,127,5,"Very Good",0,0,8,49,"fin","No","1"
4330,19,"GERMAN","Male","12TH GRADE",1.2,"No",508,180,5,"Good",0,1,11,15,"retail","No","0"
4331,20,"CUBAN","Female","1ST YR COL",2.4,"No",503,150,5,"Good",0,0,5,31,"fin","No","1"
4332,16,"ITALIAN","Male","12TH GRADE",4,"No",507,148,5,"Very Good",0,0,10,45,"wholesale","No","1"
4333,16,"CUBAN","Male","12TH GRADE",4,"No",509,150,3,"Excellent",0,0,5,47,"transp","No","1"
4334,21,"CUBAN","Female","1ST YR COL",3.2519,"No",504,117,4,"Very Good",0,0,1,62,"transp","No","1"
4335,19,"CUBAN","Female","12TH GRADE",3.5,"No",502,110,2,"Very Good",0,0,5,44,"manuf","No","1"
4336,15,"CUBAN","Female","3RD YR COL",4.4,"No",504,190,4,"Fair",0,0,4,29,"pro","No","1"
4337,20,"CUBAN","Female","5TH YR COL",4.95,"No",506,175,6,"Fair",0,0,10,34,"pro","No","1"
4338,18,"CUBAN","Male","5TH YR COL",13.8775,"No",507,155,3,"Excellent",0,0,4,99,"wholesale","No","1"
4339,14,"FRENCH","Male","4TH YR COL",13.8775,"No",507,140,4,"Good",1,0,9,45,"fin","No","1"
4340,17,"BLACK","Male","2ND YR COL",2.3,"No",600,158,4,"Excellent",0,0,3,54,"manuf","No","1"
4341,20,"BLACK","Female","4TH YR COL",0,"No",506,128,7,"Good",0,0,8,42,"busi","No","0"
4342,15,"BLACK","Female","12TH GRADE",1.8,"No",502,140,3,"Very Good",0,0,7,27,"fin","No","1"
4343,16,"BLACK","Male","4TH YR COL",3,"No",601,235,3,"Very Good",0,0,2,41,"fin","No","1"
4344,16,"BLACK","Female","12TH GRADE",0.8448,"No",504,95,5,"Good",0,0,4,5,"busi","No","0"
4345,17,"BLACK","Female","1ST YR COL",1.47,"No",503,120,8,"Very Good",0,0,7,18,"personal","No","0"
4346,15,"BLACK","Female","12TH GRADE",0.007,"No",502,135,7,"Good",0,0,3,12,"retail","No","0"
4347,17,"BLACK","Male","12TH GRADE",2.4,"No",507,135,5,"Very Good",0,0,13,9,"manuf","No","1"
4348,15,"BLACK","Male","12TH GRADE",0.3,"No",506,180,3,"Good",0,1,5,12,"construction","No","0"
4349,20,"BLACK","Male","4TH YR COL",7.6,"No",511,176,1,"Excellent",0,0,5,95,"mining","No","1"
4350,21,"BLACK","Male","2ND YR COL",1.65,"No",511,180,3,"Excellent",1,0,4,85,"retail","No","0"
4351,21,"BLACK","Female","2ND YR COL",0,"No",508,140,2,"Good",0,0,5,45,"wholesale","No","0"
4352,20,"BLACK","Female","6TH YR COL",6.8,"No",501,130,1,"Very Good",0,0,10,67,"pro","No","1"
4353,17,"BLACK","Female","3RD YR COL",0,"No",506,145,4,"Excellent",0,0,4,13,"personal","Yes","0"
4354,22,"BLACK","Male","4TH YR COL",5.6,"No",604,230,1,"Very Good",0,0,5,79,"enter","No","1"
4355,17,"ENGLISH","Female","1ST YR COL",3.1,"No",504,125,3,"Very Good",0,0,3,9,"manuf","No","1"
4356,14,"BLACK","Female","4TH YR COL",0,"No",504,130,4,"Fair",0,0,13,15,"pub","No","0"
4357,17,"BLACK","Male","12TH GRADE",0.5,"No",509,145,6,"Very Good",0,0,14,8,"busi","No","0"
4358,15,"BLACK","Male","12TH GRADE",4.6,"No",600,173,6,"Good",2,0,7,47,"fin","Yes","1"
4359,14,"MEXICAN-AMERICAN","Male","12TH GRADE",2.2,"No",508,170,5,"Excellent",0,0,6,8,"wholesale","No","1"
4360,15,"MEXICAN-AMERICAN","Male","8TH GRADE",3,"No",507,165,4,"Good",2,0,20,6,"construction","No","1"
4361,19,"MEXICAN-AMERICAN","Male","12TH GRADE",4.5,"No",505,200,8,"Very Good",0,0,6,17,"transp","No","1"
4362,18,"MEXICAN-AMERICAN","Male","2ND YR COL",2.5101,"No",509,180,8,"Very Good",0,1,6,88,"pub","No","1"
4363,19,"MEXICAN-AMERICAN","Female","12TH GRADE",2.5,"No",502,118,1,"Excellent",0,0,4,8,"fin","No","1"
4364,17,"MEXICAN-AMERICAN","Male","11TH GRADE",3.1,"No",508,175,4,"Very Good",0,0,4,19,"busi","Yes","1"
4365,14,"OTHER-SPANISH","Female","1ST YR COL",1.9,"No",504,150,6,"Good",0,0,9,30,"retail","No","1"
4366,19,"OTHER-SPANISH","Male","12TH GRADE",2.9,"No",508,154,4,"Very Good",0,1,3,56,"manuf","Yes","1"
4367,15,"GERMAN","Male","1ST YR COL",2.96,"No",508,133,5,"Good",0,0,9,89,"transp","No","1"
4368,15,"GERMAN","Female","12TH GRADE",1.6,"No",503,120,7,"Very Good",0,0,12,45,"pro","Yes","0"
4369,14,"GERMAN","Female","12TH GRADE",0.15,"No",502,107,7,"Excellent",2,0,7,16,"pro","Yes","0"
4370,18,"MEXICAN-AMERICAN","Female","12TH GRADE",1,"No",504,110,3,"Very Good",0,0,8,25,"pub","No","0"
4371,18,"NATIVE-AMERICAN","Male","12TH GRADE",1.8,"No",601,150,3,"Very Good",0,0,4,18,"agri","No","1"
4372,21,"MEXICAN","Female","9TH GRADE",1,"No",504,140,8,"Excellent",0,0,9,15,"busi","No","0"
4373,14,"MEXICAN","Male","11TH GRADE",0,"Yes",508,200,8,"Good",0,0,4,8,"manuf","No","0"
4374,16,"PUERTORICAN","Male","9TH GRADE",0.35,"Yes",506,140,8,"Fair",0,0,9,5,"agri","No","0"
4375,17,"MEXICAN","Female","5TH YR COL",2.8,"No",504,135,8,"Very Good",0,0,15,69,"pub","No","1"
4376,14,"MEXICAN-AMERICAN","Male","1ST YR COL",3.5,"No",506,165,8,"Excellent",0,0,3,33,"transp","No","1"
4377,20,"BLACK","Male","2ND YR COL",2.4,"No",507,156,4,"Good",0,0,2,35,"pro","No","1"
4378,17,"BLACK","Female","6TH YR COL",3.7,"No",503,130,4,"Very Good",0,0,14,29,"pro","No","1"
4379,18,"MEXICAN","Male","12TH GRADE",3.7,"No",506,170,6,"Excellent",0,0,5,71,"retail","No","1"
4380,18,"MEXICAN-AMERICAN","Female","12TH GRADE",1.6,"Yes",501,130,3,"Good",0,0,9,21,"pro","No","0"
4381,14,"MEXICAN-AMERICAN","Male","12TH GRADE",1.85,"No",503,155,7,"Fair",1,1,15,7,"busi","No","1"
4382,20,"MEXICAN-AMERICAN","Female","2ND YR COL",1.74,"No",503,116,6,"Very Good",0,0,3,49,"pro","No","1"
4383,17,"MEXICAN","Female","12TH GRADE",0.06,"No",503,145,6,"Very Good",0,0,15,32,"manuf","No","0"
4384,16,"MEXICAN-AMERICAN","Female","3RD YR COL",1.9,"No",500,118,7,"Good",0,0,6,27,"pub","No","1"
4385,17,"MEXICAN-AMERICAN","Female","1ST YR COL",1.8,"No",501,110,7,"Good",0,0,15,17,"pro","Yes","1"
4386,19,"MEXICAN","Male","12TH GRADE",4.6,"No",506,185,5,"Poor",0,0,30,29,"manuf","No","1"
4387,15,"MEXICAN","Male","7TH YR COL",3.5,"No",509,185,4,"Excellent",0,0,14,27,"pub","No","1"
4388,17,"IRISH","Male","12TH GRADE",0.12,"No",510,170,6,"Good",3,0,7,74,"retail","No","0"
4389,14,"MEXICAN-AMERICAN","Female","12TH GRADE",0,"No",502,108,4,"Fair",0,0,8,44,"retail","No","0"
4390,19,"BLACK","Female","1ST YR COL",2.6,"No",504,125,10,"Good",0,0,5,49,"fin","No","1"
4391,17,"BLACK","Female","2ND YR COL",3.2,"No",505,127,10,"Very Good",0,0,5,27,"pro","Yes","1"
4392,14,"BLACK","Male","4TH YR COL",5,"Yes",511,208,2,"Very Good",2,0,13,54,"pro","No","1"
4393,14,"BLACK","Female","12TH GRADE",0,"No",503,160,10,"Excellent",0,0,5,1,"manuf","No","0"
4394,22,"MEXICAN","Male","1ST YR COL",6.7,"No",504,179,2,"Very Good",0,0,2,80,"retail","Yes","1"
4395,19,"MEXICAN","Male","2ND YR COL",3.9,"No",602,235,2,"Good",0,0,5,61,"busi","Yes","1"
4396,20,"MEXICAN","Female","12TH GRADE",2.2,"No",502,110,9,"Excellent",0,0,6,17,"personal","Yes","1"
4397,14,"MEXICAN","Male","11TH GRADE",5,"No",507,150,9,"Very Good",0,0,13,7,"busi","No","1"
4398,19,"MEXICAN","Female","12TH GRADE",0,"No",504,135,6,"Good",0,0,13,21,"busi","No","0"
4399,15,"CUBAN","Female","12TH GRADE",2,"No",503,150,5,"Excellent",0,0,10,16,"fin","Yes","1"
4400,20,"GERMAN","Male","12TH GRADE",3.4,"No",510,180,3,"Very Good",0,0,2,57,"wholesale","No","1"
4401,19,"MEXICAN-AMERICAN","Female","12TH GRADE",1.7,"No",504,170,4,"Very Good",0,0,9,25,"pro","No","0"
4402,20,"MEXICAN-AMERICAN","Female","3RD YR COL",5.5,"No",506,170,5,"Very Good",0,1,8,91,"pro","No","1"
4403,17,"MEXICAN-AMERICAN","Female","4TH YR COL",4.5,"No",501,135,5,"Very Good",0,0,8,80,"retail","No","1"
4404,20,"IRISH","Male","2ND YR COL",1.7,"No",504,135,3,"Very Good",1,0,8,47,"personal","No","0"
4405,18,"AMERICAN","Male","11TH GRADE",2.2,"No",506,128,3,"Excellent",0,1,23,25,"construction","No","1"
4406,19,"MEXICAN","Male","4TH YR COL",1.5,"No",508,121,11,"Excellent",0,0,6,13,"retail","No","0"
4407,18,"MEXICAN","Male","12TH GRADE",3.8,"No",505,145,9,"Very Good",0,0,3,55,"transp","No","1"
4408,19,"MEXICAN-AMERICAN","Female","12TH GRADE",0.8,"No",501,124,1,"Very Good",0,0,7,25,"busi","No","0"
4409,21,"MEXICAN-AMERICAN","Female","12TH GRADE",2.7,"No",502,145,1,"Very Good",0,0,11,15,"manuf","No","1"
4410,20,"MEXICAN-AMERICAN","Female","12TH GRADE",2.3,"No",501,115,3,"Excellent",1,0,8,32,"retail","No","1"
4411,18,"BLACK","Male","2ND YR COL",3.9752,"No",508,175,4,"Good",0,0,8,15,"transp","No","1"
4412,16,"BLACK","Male","2ND YR COL",5.6,"No",511,179,4,"Very Good",2,0,12,37,"transp","Yes","1"
4413,16,"MEXICAN-AMERICAN","Male","12TH GRADE",3.7,"No",509,165,6,"Very Good",0,0,5,64,"manuf","No","1"
4414,14,"MEXICAN-AMERICAN","Male","6TH YR COL",3.87,"No",507,230,5,"Good",0,0,6,69,"retail","No","1"
4415,19,"MEXICAN-AMERICAN","Male","12TH GRADE",5.1,"No",506,155,7,"Excellent",0,1,5,36,"manuf","No","1"
4416,21,"MEXICAN-AMERICAN","Female","9TH GRADE",1.6,"No",500,135,3,"Fair",0,0,10,8,"transp","No","0"
4417,20,"MEXICAN","Male","10TH GRADE",0,"No",509,198,2,"Poor",0,0,6,20,"retail","No","0"
4418,17,"BLACK","Male","12TH GRADE",0,"No",508,140,7,"Very Good",4,0,16,13,"busi","No","0"
4419,16,"BLACK","Female","12TH GRADE",1.8235,"No",502,150,7,"Very Good",1,0,8,11,"transp","No","1"
4420,15,"BLACK","Male","12TH GRADE",0,"No",505,150,7,"Good",0,0,10,9,"transp","No","0"
4421,14,"MEXICAN","Female","11TH GRADE",0,"No",503,190,8,"Poor",0,0,7,4,"personal","No","0"
4422,16,"MEXICAN","Female","9TH GRADE",0,"No",502,125,8,"Good",0,0,1,4,"manuf","No","0"
4423,14,"MEXICAN","Male","12TH GRADE",2.3,"Yes",500,135,8,"Good",0,0,8,3,"retail","No","1"
4424,16,"MEXICAN-AMERICAN","Male","1ST YR COL",4.3,"No",510,150,4,"Very Good",1,1,6,52,"pub","No","1"
4425,19,"MEXICAN","Male","9TH GRADE",5,"No",505,137,3,"Very Good",0,0,6,25,"manuf","No","1"
4426,18,"MEXICAN","Male","12TH GRADE",5.5,"Yes",505,120,3,"Very Good",0,0,5,9,"manuf","No","1"
4427,20,"MEXICAN","Female","6TH GRADE",1,"No",505,153,4,"Good",0,0,1,1,"manuf","No","0"
4428,17,"MEXICAN","Male","6TH GRADE",1.2,"No",507,150,2,"Good",0,0,2,6,"manuf","No","0"
4429,17,"MEXICAN","Male","12TH GRADE",2.75,"No",510,170,10,"Good",1,0,12,58,"construction","Yes","1"
4430,18,"BLACK","Female","1ST YR COL",0,"No",503,135,5,"Excellent",0,0,7,18,"pro","No","0"
4431,14,"MEXICAN","Female","9TH GRADE",0.5,"No",500,120,8,"Fair",2,0,6,3,"personal","Yes","0"
4432,17,"MEXICAN","Male","9TH GRADE",1.2,"Yes",505,105,6,"Excellent",0,0,11,4,"personal","No","0"
4433,14,"MEXICAN","Male","12TH GRADE",1.2,"No",504,105,6,"Excellent",0,0,4,1,"construction","No","0"
4434,17,"OTHER-HISPANIC","Female","2ND YR COL",2.6,"No",504,140,2,"Excellent",0,0,4,17,"pro","No","1"
4435,15,"OTHER-SPANISH","Female","1ST YR COL",2.8,"No",501,100,6,"Excellent",0,0,2,9,"pro","No","1"
4436,14,"MEXICAN-AMERICAN","Male","12TH GRADE",2.57,"No",511,195,5,"Good",0,0,4,36,"retail","No","1"
4437,20,"MEXICAN-AMERICAN","Female","3RD YR COL",5.4,"No",506,137,5,"Very Good",0,0,5,56,"transp","Yes","1"
4438,20,"MEXICAN-AMERICAN","Male","1ST YR COL",1,"No",507,200,7,"Very Good",0,0,8,32,"wholesale","No","0"
4439,19,"MEXICAN","Male","9TH GRADE",1.2,"No",505,138,3,"Good",0,0,7,4,"busi","No","0"
4440,14,"MEXICAN-AMERICAN","Female","12TH GRADE",1.7,"No",503,124,2,"Very Good",0,0,9,43,"pro","No","0"
4441,18,"BLACK","Male","11TH GRADE",0.9,"No",601,200,4,"Very Good",2,0,5,2,"pro","No","0"
4442,14,"BLACK","Female","4TH YR COL",2.7685,"No",510,168,2,"Very Good",0,0,14,58,"fin","Yes","1"
4443,14,"MEXICAN-AMERICAN","Male","12TH GRADE",2.5,"No",507,185,3,"Fair",0,1,7,49,"manuf","No","1"
4444,14,"MEXICAN-AMERICAN","Female","12TH GRADE",2,"No",411,110,3,"Very Good",0,0,4,23,"retail","No","1"
4445,15,"MEXICAN-AMERICAN","Male","12TH GRADE",8.5,"Yes",600,190,4,"Very Good",0,0,11,44,"manuf","Yes","1"
4446,20,"MEXICAN-AMERICAN","Male","4TH YR COL",5.7,"No",511,175,5,"Very Good",0,0,18,53,"manuf","No","1"
4447,18,"MEXICAN-AMERICAN","Female","1ST YR COL",3,"No",503,125,5,"Very Good",0,0,8,27,"pro","No","1"
4448,21,"MEXICAN-AMERICAN","Female","3RD YR COL",3.2737,"No",503,145,2,"Very Good",1,0,8,87,"pro","No","1"
4449,18,"MEXICAN-AMERICAN","Male","1ST YR COL",3.4,"No",510,165,6,"Very Good",0,1,12,65,"pro","Yes","1"
4450,15,"BLACK","Female","5TH YR COL",2.546,"Yes",503,148,8,"Poor",0,0,11,72,"manuf","No","1"
4451,17,"MEXICAN-AMERICAN","Female","12TH GRADE",1.0385,"No",506,107,7,"Excellent",0,0,14,42,"personal","No","0"
4452,18,"MEXICAN-AMERICAN","Female","12TH GRADE",2.5,"No",508,255,6,"Good",0,1,5,29,"pro","No","1"
4453,15,"CHICANO","Male","10TH GRADE",2,"Yes",506,155,5,"Good",0,0,18,1,"agri","No","1"
4454,21,"MEXICAN-AMERICAN","Male","9TH GRADE",2.75,"No",600,185,3,"Very Good",3,1,14,23,"agri","No","1"
4455,18,"MEXICAN-AMERICAN","Female","12TH GRADE",1.3,"No",505,135,3,"Very Good",0,0,6,15,"pro","No","0"
4456,17,"ENGLISH","Male","12TH GRADE",1.3,"No",600,145,10,"Very Good",0,0,17,1,"retail","No","0"
4457,14,"MEXICAN-AMERICAN","Female","9TH GRADE",0,"No",502,135,10,"Good",0,0,2,7,"pro","No","0"
4458,16,"MEXICAN","Male","6TH YR COL",3.2,"No",505,130,8,"Excellent",0,0,3,27,"retail","No","1"
4459,16,"MEXICAN","Female","10TH GRADE",5,"No",503,180,10,"Good",0,0,5,3,"manuf","No","1"
4460,20,"OTHER-HISPANIC","Female","12TH GRADE",4,"No",502,115,3,"Excellent",0,0,13,55,"fin","No","1"
4461,19,"GERMAN","Female","2ND YR COL",1.95,"No",411,105,3,"Excellent",2,0,5,35,"pub","No","1"
4462,16,"MEXICAN","Male","12TH GRADE",1.88,"No",508,160,9,"Very Good",0,0,8,6,"agri","No","1"
4463,14,"MEXICAN-AMERICAN","Male","12TH GRADE",3,"No",606,135,9,"Very Good",0,0,3,9,"agri","No","1"
4464,21,"CHICANO","Female","2ND YR COL",0.8,"No",502,130,9,"Excellent",0,0,9,46,"retail","No","0"
4465,15,"MEXICAN","Female","2ND YR COL",1.3,"No",506,155,9,"Very Good",0,0,8,25,"pro","No","0"
4466,19,"OTHER-SPANISH","Female","12TH GRADE",1.4,"No",503,115,1,"Very Good",0,0,4,30,"retail","No","0"
4467,19,"NATIVE-AMERICAN","Male","12TH GRADE",1.4,"No",509,185,5,"Very Good",0,0,19,62,"mining","No","0"
4468,17,"NATIVE-AMERICAN","Male","2ND YR COL",3.4,"No",510,163,5,"Excellent",0,0,11,27,"construction","No","1"
4469,21,"MEXICAN-AMERICAN","Male","9TH GRADE",0,"No",506,175,4,"Poor",1,0,3,11,"transp","No","0"
4470,18,"MEXICAN-AMERICAN","Female","9TH GRADE",1.5671,"No",502,120,4,"Excellent",0,0,10,9,"pub","Yes","0"
4471,18,"MEXICAN","Male","12TH GRADE",2.5,"No",510,160,2,"Very Good",0,0,12,44,"agri","No","1"
4472,16,"MEXICAN","Male","12TH GRADE",4.5,"No",600,170,2,"Very Good",1,0,5,54,"construction","No","1"
4473,15,"MEXICAN","Female","8TH GRADE",0,"No",411,110,10,"Good",0,0,4,3,"agri","No","0"
4474,16,"MEXICAN","Male","11TH GRADE",1.5,"No",510,140,7,"Poor",0,1,16,2,"wholesale","No","0"
4475,14,"MEXICAN","Male","11TH GRADE",0.0384,"No",508,165,7,"Good",0,0,12,11,"wholesale","No","0"
4476,16,"MEXICAN","Female","12TH GRADE",1.5,"No",502,120,8,"Good",0,0,4,28,"retail","No","0"
4477,14,"MEXICAN","Male","2ND YR COL",3.7,"No",508,150,8,"Good",0,0,10,21,"manuf","No","1"
4478,14,"MEXICAN-AMERICAN","Female","2ND YR COL",1.9,"No",500,110,7,"Very Good",0,0,7,32,"pro","No","1"
4479,16,"BLACK","Male","12TH GRADE",3.2,"No",601,186,8,"Good",0,0,12,5,"transp","No","1"
4480,21,"BLACK","Female","12TH GRADE",0,"No",502,255,5,"Fair",0,0,7,29,"pro","No","0"
4481,15,"BLACK","Male","12TH GRADE",2.7,"No",508,169,5,"Very Good",0,0,6,32,"pub","No","1"
4482,16,"BLACK","Male","12TH GRADE",2.5,"No",511,145,2,"Very Good",0,0,9,12,"manuf","No","1"
4483,16,"MEXICAN-AMERICAN","Male","6TH YR COL",4.3,"No",507,140,6,"Very Good",0,0,10,89,"busi","No","1"
4484,21,"BLACK","Female","12TH GRADE",0.2,"No",409,200,3,"Very Good",0,0,3,9,"personal","No","0"
4485,21,"BLACK","Male","4TH YR COL",2.9,"No",601,194,6,"Very Good",0,0,13,42,"transp","No","1"
4486,19,"BLACK","Female","3RD YR COL",1.78,"No",504,160,6,"Very Good",0,0,11,27,"manuf","No","1"
4487,16,"BLACK","Male","12TH GRADE",2,"No",601,190,6,"Very Good",0,0,5,3,"wholesale","No","1"
4488,17,"BLACK","Female","11TH GRADE",2.3,"Yes",501,105,1,"Excellent",0,0,6,8,"retail","No","1"
4489,19,"BLACK","Female","12TH GRADE",1.2,"No",502,115,5,"Good",1,0,9,11,"wholesale","No","0"
4490,17,"BLACK","Female","12TH GRADE",0,"No",504,128,5,"Good",0,0,3,41,"manuf","Yes","0"
4491,14,"BLACK","Male","12TH GRADE",0.8,"Yes",508,180,6,"Fair",0,0,20,4,"manuf","Yes","0"
4492,19,"BLACK","Male","5TH YR COL",1.75,"No",602,174,4,"Very Good",0,0,7,16,"pro","No","1"
4493,17,"BLACK","Female","2ND YR COL",1.7,"No",510,161,4,"Good",0,0,9,12,"pro","No","0"
4494,16,"BLACK","Male","1ST YR COL",2.1,"No",600,195,4,"Good",0,0,9,27,"retail","No","1"
4495,18,"BLACK","Male","12TH GRADE",0,"No",600,195,6,"Very Good",0,0,10,12,"construction","No","0"
4496,16,"BLACK","Male","2ND YR COL",3.1,"No",603,198,4,"Excellent",0,0,8,13,"manuf","Yes","1"
4497,17,"BLACK","Male","3RD YR COL",3.6,"No",606,190,5,"Very Good",0,0,11,11,"manuf","Yes","1"
4498,14,"BLACK","Female","12TH GRADE",1.98,"No",506,123,3,"Good",0,0,11,17,"personal","No","1"
4499,16,"BLACK","Male","6TH YR COL",3.3,"No",511,175,8,"Excellent",0,0,10,66,"pro","No","1"
4500,14,"BLACK","Female","12TH GRADE",1.6,"No",506,175,8,"Good",0,0,6,15,"manuf","No","0"
